発生日:2011/ 4/15 発生場所(37.035833, 140.617167) 震度:1
発生日:2011/ 3/20 発生場所(37.036000, 138.667667) 震度:2
発生日:2011/ 4/ 3 発生場所(37.036000, 140.775000) 震度:3
発生日:2011/ 6/ 2 発生場所(37.036167, 138.704833) 震度:2
発生日:2011/ 3/21 発生場所(37.036167, 140.627333) 震度:1
発生日:2011/ 4/ 3 発生場所(37.036167, 140.782333) 震度:1
発生日:2011/ 4/12 発生場所(37.036333, 140.694500) 震度:2
発生日:2011/ 4/ 1 発生場所(37.036333, 140.759500) 震度:1
発生日:2011/ 3/22 発生場所(37.036333, 140.768500) 震度:1
発生日:2011/ 4/11 発生場所(37.036500, 140.647333) 震度:1
発生日:2011/ 4/11 発生場所(37.036500, 140.704667) 震度:1
発生日:2011/ 8/ 3 発生場所(37.036667, 140.523833) 震度:1
発生日:2011/ 6/19 発生場所(37.036833, 139.355167) 震度:1
発生日:2011/ 9/10 発生場所(37.036833, 140.570333) 震度:2
発生日:2011/11/28 発生場所(37.036833, 140.597167) 震度:2
発生日:2011/ 4/27 発生場所(37.036833, 140.680833) 震度:2
発生日:2011/12/12 発生場所(37.037167, 140.576833) 震度:2
発生日:2011/ 4/12 発生場所(37.037167, 140.642333) 震度:1
発生日:2011/ 4/12 発生場所(37.037333, 140.652833) 震度:1
発生日:2011/ 3/19 発生場所(37.037333, 140.778000) 震度:2
発生日:2011/ 5/24 発生場所(37.037500, 140.568000) 震度:1
発生日:2011/ 4/20 発生場所(37.037667, 138.710667) 震度:3
発生日:2011/ 3/22 発生場所(37.037833, 140.627500) 震度:2
発生日:2011/ 4/11 発生場所(37.037833, 140.675833) 震度:1
発生日:2011/ 5/ 3 発生場所(37.037833, 140.818167) 震度:2
発生日:2011/ 3/12 発生場所(37.038000, 138.600833) 震度:1
発生日:2011/ 4/17 発生場所(37.038000, 138.704667) 震度:1
発生日:2011/12/13 発生場所(37.038000, 140.575500) 震度:1
発生日:2011/ 4/14 発生場所(37.038167, 140.585833) 震度:1
発生日:2011/ 4/17 発生場所(37.038667, 138.705000) 震度:2
発生日:2011/ 3/17 発生場所(37.038833, 138.666167) 震度:1
発生日:2011/ 5/11 発生場所(37.038833, 140.498833) 震度:2
発生日:2011/ 5/ 2 発生場所(37.038833, 140.675333) 震度:1
発生日:2011/ 6/30 発生場所(37.039000, 138.712000) 震度:2
発生日:2011/ 8/26 発生場所(37.039000, 140.504167) 震度:1
発生日:2011/ 4/12 発生場所(37.039000, 140.670500) 震度:2
発生日:2011/ 4/11 発生場所(37.039000, 140.688500) 震度:1
発生日:2011/ 4/13 発生場所(37.039000, 140.744000) 震度:2
発生日:2011/ 4/21 発生場所(37.039000, 140.834833) 震度:1
発生日:2011/ 6/ 2 発生場所(37.039167, 138.692833) 震度:1
発生日:2011/ 4/12 発生場所(37.039167, 140.799000) 震度:1
発生日:2011/ 3/12 発生場所(37.039500, 138.583333) 震度:1
発生日:2011/ 3/13 発生場所(37.039500, 141.378000) 震度:3
発生日:2011/ 6/ 2 発生場所(37.039667, 138.715667) 震度:1
発生日:2011/10/20 発生場所(37.039667, 140.640000) 震度:3
発生日:2011/ 4/11 発生場所(37.039667, 140.690167) 震度:2
発生日:2011/ 3/11 発生場所(37.039667, 141.136000) 震度:2
発生日:2011/ 5/ 8 発生場所(37.039833, 138.714000) 震度:1
発生日:2011/ 4/15 発生場所(37.039833, 140.504000) 震度:1
発生日:2011/ 4/12 発生場所(37.039833, 140.651000) 震度:1
発生日:2011/ 3/12 発生場所(37.040000, 138.628667) 震度:3
発生日:2011/ 3/14 発生場所(37.040000, 138.642333) 震度:1
発生日:2011/ 5/16 発生場所(37.040000, 140.304833) 震度:2
発生日:2011/ 4/27 発生場所(37.040000, 141.206667) 震度:2
発生日:2011/ 4/12 発生場所(37.040167, 140.688000) 震度:2
発生日:2011/ 7/ 4 発生場所(37.040333, 138.611667) 震度:1
発生日:2011/ 4/29 発生場所(37.040333, 138.706833) 震度:3
発生日:2011/11/30 発生場所(37.040333, 140.492667) 震度:1
発生日:2011/ 4/18 発生場所(37.040333, 140.608000) 震度:1
発生日:2011/ 3/21 発生場所(37.040333, 140.626833) 震度:2
発生日:2011/ 3/21 発生場所(37.040333, 140.630833) 震度:1
発生日:2011/ 4/12 発生場所(37.040333, 140.643333) 震度:1
発生日:2011/ 3/23 発生場所(37.040333, 140.721833) 震度:2
発生日:2011/ 4/22 発生場所(37.040333, 140.832833) 震度:1
発生日:2011/ 4/29 発生場所(37.040500, 138.705333) 震度:3
発生日:2011/ 4/11 発生場所(37.040833, 140.674833) 震度:2
発生日:2011/ 4/11 発生場所(37.040833, 140.703833) 震度:2
発生日:2011/ 3/18 発生場所(37.040833, 140.775167) 震度:2
発生日:2011/ 5/28 発生場所(37.041000, 138.711333) 震度:3
発生日:2011/10/20 発生場所(37.041000, 140.635000) 震度:2
発生日:2011/ 3/13 発生場所(37.041167, 138.641000) 震度:2
発生日:2011/ 3/12 発生場所(37.041667, 138.604333) 震度:3
発生日:2011/ 6/ 3 発生場所(37.041667, 138.707500) 震度:1
発生日:2011/ 6/ 2 発生場所(37.041667, 138.707833) 震度:4
発生日:2011/ 4/29 発生場所(37.042000, 138.701000) 震度:1
発生日:2011/ 6/ 3 発生場所(37.042000, 138.708833) 震度:2
発生日:2011/ 4/12 発生場所(37.042000, 140.651667) 震度:4
発生日:2011/ 5/17 発生場所(37.042167, 138.708167) 震度:2
発生日:2011/ 4/ 6 発生場所(37.042167, 138.752333) 震度:3
発生日:2011/ 4/13 発生場所(37.042167, 140.625167) 震度:2
発生日:2011/10/19 発生場所(37.042500, 140.642167) 震度:3
発生日:2011/ 5/28 発生場所(37.042833, 138.706000) 震度:1
発生日:2011/ 6/ 3 発生場所(37.042833, 138.707167) 震度:2
発生日:2011/ 6/10 発生場所(37.043000, 141.198833) 震度:1
発生日:2011/ 1/20 発生場所(37.043167, 139.923167) 震度:3
発生日:2011/ 4/11 発生場所(37.043167, 140.682167) 震度:3
発生日:2011/ 6/ 2 発生場所(37.043333, 138.712333) 震度:3
発生日:2011/ 5/13 発生場所(37.043500, 138.693333) 震度:1
発生日:2011/ 4/11 発生場所(37.043500, 140.634667) 震度:1
発生日:2011/10/20 発生場所(37.043667, 140.644667) 震度:3
発生日:2011/ 3/12 発生場所(37.043833, 138.631167) 震度:1
発生日:2011/ 4/12 発生場所(37.043833, 140.632167) 震度:1
発生日:2011/ 3/15 発生場所(37.044000, 138.594167) 震度:2
発生日:2011/ 4/12 発生場所(37.044167, 138.738667) 震度:1
発生日:2011/ 9/16 発生場所(37.044333, 141.209833) 震度:1
発生日:2011/ 3/13 発生場所(37.044667, 138.593167) 震度:2
発生日:2011/ 4/16 発生場所(37.044833, 140.301833) 震度:2
発生日:2011/11/ 9 発生場所(37.044833, 140.656333) 震度:2
発生日:2011/ 4/11 発生場所(37.044833, 140.686833) 震度:1
発生日:2011/ 4/11 発生場所(37.045000, 140.729667) 震度:1
発生日:2011/ 4/21 発生場所(37.045000, 140.793667) 震度:2
発生日:2011/ 6/ 3 発生場所(37.045167, 138.702833) 震度:1
発生日:2011/ 4/20 発生場所(37.045167, 141.162167) 震度:3
発生日:2011/ 3/16 発生場所(37.045333, 138.709333) 震度:2
発生日:2011/ 6/ 4 発生場所(37.045333, 138.712333) 震度:1
発生日:2011/ 3/23 発生場所(37.045500, 140.712167) 震度:3
発生日:2011/ 4/ 9 発生場所(37.045833, 138.623000) 震度:1
発生日:2011/ 4/20 発生場所(37.046000, 140.799000) 震度:1
発生日:2011/ 5/ 4 発生場所(37.046000, 143.345000) 震度:1
発生日:2011/ 8/ 6 発生場所(37.046333, 141.371500) 震度:1
発生日:2011/ 3/12 発生場所(37.046667, 138.591333) 震度:2
発生日:2011/ 4/12 発生場所(37.047167, 140.684000) 震度:1
発生日:2011/ 4/12 発生場所(37.047333, 140.782667) 震度:3
発生日:2011/ 3/12 発生場所(37.047500, 138.609667) 震度:1
発生日:2011/ 4/14 発生場所(37.047500, 140.611667) 震度:2
発生日:2011/ 4/14 発生場所(37.047667, 140.765167) 震度:1
発生日:2011/ 3/16 発生場所(37.047667, 141.139000) 震度:2
発生日:2011/ 8/ 4 発生場所(37.047667, 141.397333) 震度:1
発生日:2011/ 3/12 発生場所(37.048167, 142.269167) 震度:1
発生日:2011/ 4/22 発生場所(37.048333, 140.790167) 震度:1
発生日:2011/ 4/22 発生場所(37.048500, 140.802833) 震度:1
発生日:2011/ 5/11 発生場所(37.048833, 139.434167) 震度:1
発生日:2011/ 4/ 3 発生場所(37.048833, 141.357000) 震度:1
発生日:2011/ 3/11 発生場所(37.048833, 142.568667) 震度:3
発生日:2011/ 4/11 発生場所(37.049000, 140.666333) 震度:2
発生日:2011/ 3/24 発生場所(37.049000, 140.752333) 震度:1
発生日:2011/ 5/15 発生場所(37.049000, 141.198500) 震度:1
発生日:2011/ 3/12 発生場所(37.049167, 138.607667) 震度:2
発生日:2011/ 4/16 発生場所(37.049167, 138.745000) 震度:2
発生日:2011/ 4/ 6 発生場所(37.049167, 140.316000) 震度:3
発生日:2011/ 5/31 発生場所(37.049167, 140.552833) 震度:1
発生日:2011/10/10 発生場所(37.049333, 140.666167) 震度:1
発生日:2011/ 5/22 発生場所(37.049333, 140.981000) 震度:2
発生日:2011/ 7/22 発生場所(37.049667, 140.677167) 震度:1
発生日:2011/ 4/ 5 発生場所(37.049667, 140.734000) 震度:1
発生日:2011/ 3/12 発生場所(37.049833, 138.638167) 震度:2
発生日:2011/ 5/29 発生場所(37.050000, 140.557833) 震度:1
発生日:2011/ 3/16 発生場所(37.050000, 140.947167) 震度:1
発生日:2011/ 3/29 発生場所(37.050167, 138.627000) 震度:2
発生日:2011/ 4/27 発生場所(37.050167, 140.650167) 震度:1
発生日:2011/ 3/23 発生場所(37.050167, 140.755000) 震度:2
発生日:2011/ 4/13 発生場所(37.050167, 140.793333) 震度:1
発生日:2011/ 4/18 発生場所(37.050500, 140.790667) 震度:1
発生日:2011/ 3/12 発生場所(37.050667, 138.612500) 震度:4
発生日:2011/ 3/19 発生場所(37.050833, 138.564833) 震度:1
発生日:2011/ 6/ 6 発生場所(37.050833, 138.640167) 震度:1
発生日:2011/ 4/11 発生場所(37.050833, 140.627000) 震度:2
発生日:2011/ 3/16 発生場所(37.050833, 141.024000) 震度:1
発生日:2011/ 4/ 7 発生場所(37.051000, 141.188667) 震度:2
発生日:2011/ 3/15 発生場所(37.051167, 139.465000) 震度:1
発生日:2011/ 5/28 発生場所(37.051333, 140.560000) 震度:2
発生日:2011/ 4/22 発生場所(37.051333, 140.792833) 震度:1
発生日:2011/ 3/12 発生場所(37.051500, 138.626167) 震度:1
発生日:2011/ 5/28 発生場所(37.051500, 140.562167) 震度:1
発生日:2011/ 6/ 5 発生場所(37.051500, 140.772167) 震度:3
発生日:2011/ 4/21 発生場所(37.051500, 140.790000) 震度:1
発生日:2011/ 4/12 発生場所(37.051667, 140.735000) 震度:2
発生日:2011/ 3/13 発生場所(37.051667, 141.890167) 震度:1
発生日:2011/ 4/15 発生場所(37.051833, 140.465167) 震度:1
発生日:2011/ 3/29 発生場所(37.052167, 140.777167) 震度:1
発生日:2011/ 4/26 発生場所(37.052333, 140.669833) 震度:1
発生日:2011/ 4/11 発生場所(37.052333, 140.756500) 震度:1
発生日:2011/ 4/26 発生場所(37.052500, 140.638833) 震度:3
発生日:2011/ 4/12 発生場所(37.052500, 140.643500) 震度:C
発生日:2011/ 8/ 6 発生場所(37.053167, 141.147333) 震度:2
発生日:2011/ 3/13 発生場所(37.053500, 138.623333) 震度:1
発生日:2011/ 4/12 発生場所(37.053500, 140.674500) 震度:2
発生日:2011/ 3/12 発生場所(37.053667, 138.617167) 震度:1
発生日:2011/ 4/26 発生場所(37.053667, 138.625000) 震度:1
発生日:2011/ 4/23 発生場所(37.053833, 140.660333) 震度:3
発生日:2011/ 4/12 発生場所(37.053833, 140.673500) 震度:3
発生日:2011/ 5/14 発生場所(37.054000, 141.362667) 震度:2
発生日:2011/11/14 発生場所(37.054167, 140.746833) 震度:1
発生日:2011/ 4/ 9 発生場所(37.054167, 141.588000) 震度:1
発生日:2011/ 4/11 発生場所(37.054333, 140.706333) 震度:2
発生日:2011/ 4/23 発生場所(37.054667, 140.796500) 震度:1
発生日:2011/ 4/11 発生場所(37.055167, 140.289000) 震度:2
発生日:2011/ 9/30 発生場所(37.055333, 138.382167) 震度:1
発生日:2011/ 3/15 発生場所(37.055667, 138.645833) 震度:1
発生日:2011/ 3/12 発生場所(37.055667, 138.648000) 震度:1
発生日:2011/ 6/20 発生場所(37.056000, 139.504667) 震度:2
発生日:2011/ 4/11 発生場所(37.056000, 140.737167) 震度:3
発生日:2011/ 6/21 発生場所(37.056167, 140.769667) 震度:1
発生日:2011/ 3/11 発生場所(37.056333, 141.466000) 震度:2
発生日:2011/ 3/12 発生場所(37.056500, 138.594167) 震度:3
発生日:2011/ 4/13 発生場所(37.056500, 140.677167) 震度:1
発生日:2011/ 3/19 発生場所(37.056667, 141.460000) 震度:2
発生日:2011/ 4/11 発生場所(37.056833, 140.690500) 震度:1
発生日:2011/ 4/10 発生場所(37.056833, 143.287667) 震度:1
発生日:2011/ 4/13 発生場所(37.057500, 140.594333) 震度:1
発生日:2011/ 7/18 発生場所(37.058167, 140.563167) 震度:1
発生日:2011/ 6/ 3 発生場所(37.058500, 140.604833) 震度:1
発生日:2011/ 4/24 発生場所(37.058500, 140.639000) 震度:4
発生日:2011/ 3/12 発生場所(37.059000, 138.612667) 震度:2
発生日:2011/ 3/12 発生場所(37.059000, 138.637500) 震度:2
発生日:2011/11/20 発生場所(37.059333, 140.577000) 震度:1
発生日:2011/ 4/13 発生場所(37.059500, 140.669500) 震度:2
発生日:2011/ 5/ 6 発生場所(37.059667, 140.581833) 震度:1
発生日:2011/ 1/12 発生場所(37.059667, 141.200500) 震度:2
発生日:2011/ 3/11 発生場所(37.059667, 142.485833) 震度:2
発生日:2011/ 6/30 発生場所(37.059833, 142.366333) 震度:1
発生日:2011/ 3/12 発生場所(37.060000, 138.629667) 震度:1
発生日:2011/ 4/27 発生場所(37.060000, 140.586000) 震度:2
発生日:2011/10/ 6 発生場所(37.060000, 141.191167) 震度:1
発生日:2011/ 3/11 発生場所(37.060000, 141.297167) 震度:2
発生日:2011/ 7/15 発生場所(37.060167, 140.564333) 震度:3
発生日:2011/ 4/11 発生場所(37.060167, 140.715500) 震度:1
発生日:2011/ 9/20 発生場所(37.060500, 140.510000) 震度:1
発生日:2011/ 7/15 発生場所(37.060667, 140.564500) 震度:1
発生日:2011/ 5/ 9 発生場所(37.060667, 140.609500) 震度:1
発生日:2011/ 4/13 発生場所(37.060667, 140.616667) 震度:1
発生日:2011/ 6/18 発生場所(37.060667, 140.626667) 震度:4
発生日:2011/ 4/21 発生場所(37.060667, 140.700000) 震度:1
発生日:2011/ 4/14 発生場所(37.061167, 140.681333) 震度:1
発生日:2011/ 6/21 発生場所(37.061667, 141.136333) 震度:2
発生日:2011/ 5/16 発生場所(37.061833, 140.485500) 震度:1
発生日:2011/ 4/19 発生場所(37.061833, 140.610333) 震度:1
発生日:2011/ 3/23 発生場所(37.061833, 140.768167) 震度:2
発生日:2011/ 4/26 発生場所(37.062000, 140.594000) 震度:1
発生日:2011/ 7/ 7 発生場所(37.062000, 140.775500) 震度:1
発生日:2011/11/ 8 発生場所(37.062167, 140.575667) 震度:3
発生日:2011/ 4/12 発生場所(37.062167, 140.653333) 震度:4
発生日:2011/ 3/15 発生場所(37.062167, 140.743167) 震度:1
発生日:2011/ 3/16 発生場所(37.062667, 138.625333) 震度:3
発生日:2011/ 3/12 発生場所(37.062667, 138.632833) 震度:1
発生日:2011/11/ 8 発生場所(37.062667, 140.578000) 震度:2
発生日:2011/ 4/11 発生場所(37.062667, 140.623167) 震度:A
発生日:2011/ 4/13 発生場所(37.062833, 140.663167) 震度:1
発生日:2011/ 4/27 発生場所(37.063000, 140.671667) 震度:3
発生日:2011/ 4/15 発生場所(37.063167, 141.145667) 震度:1
発生日:2011/ 3/12 発生場所(37.063333, 138.622333) 震度:1
発生日:2011/ 3/23 発生場所(37.063333, 140.770667) 震度:A
発生日:2011/ 4/27 発生場所(37.063500, 140.661000) 震度:3
発生日:2011/ 4/12 発生場所(37.063667, 140.639333) 震度:3
発生日:2011/ 5/11 発生場所(37.063667, 141.360667) 震度:1
発生日:2011/ 4/13 発生場所(37.063833, 140.588000) 震度:1
発生日:2011/ 2/10 発生場所(37.063833, 141.127833) 震度:2
発生日:2011/ 3/11 発生場所(37.064167, 141.297167) 震度:2
発生日:2011/ 4/13 発生場所(37.064333, 140.797167) 震度:1
発生日:2011/ 4/15 発生場所(37.064500, 140.785833) 震度:1
発生日:2011/ 5/19 発生場所(37.064833, 140.548000) 震度:1
発生日:2011/ 3/12 発生場所(37.065000, 138.624333) 震度:2
発生日:2011/ 3/13 発生場所(37.065167, 140.966833) 震度:1
発生日:2011/ 4/15 発生場所(37.065167, 141.141833) 震度:3
発生日:2011/ 4/12 発生場所(37.065333, 140.605833) 震度:3
発生日:2011/ 3/17 発生場所(37.065333, 141.185333) 震度:2
発生日:2011/ 6/26 発生場所(37.065500, 140.480667) 震度:1
発生日:2011/ 6/23 発生場所(37.065500, 141.173833) 震度:4
発生日:2011/ 6/ 5 発生場所(37.065667, 140.771833) 震度:2
発生日:2011/ 6/ 6 発生場所(37.065833, 138.726000) 震度:1
発生日:2011/ 3/24 発生場所(37.065833, 140.763500) 震度:1
発生日:2011/ 8/24 発生場所(37.065833, 141.190000) 震度:2
発生日:2011/ 4/17 発生場所(37.066000, 140.730333) 震度:3
発生日:2011/ 3/11 発生場所(37.066000, 142.131167) 震度:3
発生日:2011/ 4/13 発生場所(37.066333, 140.669000) 震度:3
発生日:2011/ 5/ 6 発生場所(37.066333, 140.801667) 震度:1
発生日:2011/ 4/12 発生場所(37.066500, 140.683333) 震度:2
発生日:2011/ 4/27 発生場所(37.066667, 140.670667) 震度:2
発生日:2011/ 5/ 1 発生場所(37.066667, 140.797833) 震度:1
発生日:2011/ 7/16 発生場所(37.067000, 141.196667) 震度:3
発生日:2011/ 5/ 1 発生場所(37.067167, 140.669667) 震度:3
発生日:2011/ 3/23 発生場所(37.067500, 140.765333) 震度:2
発生日:2011/12/20 発生場所(37.067667, 140.442167) 震度:2
発生日:2011/ 5/24 発生場所(37.067833, 140.478333) 震度:2
発生日:2011/ 4/15 発生場所(37.067833, 140.691000) 震度:1
発生日:2011/ 4/21 発生場所(37.067833, 140.699000) 震度:3
発生日:2011/12/13 発生場所(37.068000, 138.525833) 震度:1
発生日:2011/ 4/11 発生場所(37.068000, 140.673333) 震度:1
発生日:2011/ 4/22 発生場所(37.068333, 140.664833) 震度:1
発生日:2011/ 4/11 発生場所(37.068333, 140.701667) 震度:2
発生日:2011/ 4/11 発生場所(37.068500, 140.471167) 震度:1
発生日:2011/ 5/20 発生場所(37.068500, 141.168333) 震度:2
発生日:2011/ 4/17 発生場所(37.068667, 140.608000) 震度:2
発生日:2011/ 3/15 発生場所(37.068667, 140.748000) 震度:3
発生日:2011/ 5/ 2 発生場所(37.068833, 140.670000) 震度:2
発生日:2011/ 7/25 発生場所(37.068833, 140.754500) 震度:2
発生日:2011/ 3/12 発生場所(37.069167, 144.389000) 震度:1
発生日:2011/ 4/14 発生場所(37.069333, 140.826667) 震度:1
発生日:2011/ 4/11 発生場所(37.069667, 140.621500) 震度:3
発生日:2011/ 8/14 発生場所(37.069833, 140.807667) 震度:1
発生日:2011/ 4/21 発生場所(37.070000, 140.677333) 震度:3
発生日:2011/ 3/23 発生場所(37.070000, 140.768167) 震度:1
発生日:2011/ 3/23 発生場所(37.070000, 140.769333) 震度:1
発生日:2011/ 4/12 発生場所(37.070167, 140.648167) 震度:1
発生日:2011/ 3/11 発生場所(37.070167, 141.342833) 震度:4
発生日:2011/12/30 発生場所(37.070333, 140.554167) 震度:2
発生日:2011/ 4/12 発生場所(37.070333, 140.641500) 震度:1
発生日:2011/ 5/ 4 発生場所(37.070333, 141.176833) 震度:2
発生日:2011/ 8/ 6 発生場所(37.070500, 140.443667) 震度:1
発生日:2011/12/30 発生場所(37.070833, 140.555167) 震度:1
発生日:2011/ 4/12 発生場所(37.071000, 140.646667) 震度:3
発生日:2011/ 4/14 発生場所(37.071000, 140.696500) 震度:1
発生日:2011/ 3/12 発生場所(37.071167, 138.625667) 震度:1
発生日:2011/ 4/23 発生場所(37.071167, 140.768333) 震度:2
発生日:2011/ 5/15 発生場所(37.071333, 142.491833) 震度:2
発生日:2011/ 4/25 発生場所(37.071500, 140.767333) 震度:1
発生日:2011/ 4/12 発生場所(37.072167, 140.659000) 震度:1
発生日:2011/ 3/12 発生場所(37.072333, 141.773167) 震度:1
発生日:2011/ 3/16 発生場所(37.072500, 138.627833) 震度:1
発生日:2011/ 4/14 発生場所(37.072500, 140.641833) 震度:1
発生日:2011/ 7/17 発生場所(37.072500, 140.672167) 震度:1
発生日:2011/ 4/13 発生場所(37.072667, 140.648167) 震度:3
発生日:2011/ 4/14 発生場所(37.072667, 140.648500) 震度:2
発生日:2011/ 3/23 発生場所(37.072667, 140.797167) 震度:3
発生日:2011/ 8/ 9 発生場所(37.072833, 140.443167) 震度:1
発生日:2011/ 6/ 2 発生場所(37.073167, 140.803167) 震度:1
発生日:2011/ 4/11 発生場所(37.073500, 140.682833) 震度:3
発生日:2011/ 3/12 発生場所(37.073667, 141.026167) 震度:1
発生日:2011/ 5/27 発生場所(37.073833, 140.645500) 震度:4
発生日:2011/ 4/12 発生場所(37.073833, 140.648500) 震度:1
発生日:2011/ 3/23 発生場所(37.074000, 140.759667) 震度:1
発生日:2011/ 4/19 発生場所(37.074167, 140.671167) 震度:3
発生日:2011/ 7/26 発生場所(37.074333, 140.764167) 震度:1
発生日:2011/ 4/13 発生場所(37.074333, 142.464333) 震度:1
発生日:2011/12/ 4 発生場所(37.074500, 140.444000) 震度:2
発生日:2011/ 3/23 発生場所(37.074500, 140.751667) 震度:1
発生日:2011/ 9/16 発生場所(37.074667, 140.443500) 震度:1
発生日:2011/ 4/17 発生場所(37.074667, 140.813333) 震度:1
発生日:2011/ 3/13 発生場所(37.074833, 138.626333) 震度:1
発生日:2011/ 5/24 発生場所(37.074833, 141.178500) 震度:1
発生日:2011/ 4/ 4 発生場所(37.074833, 142.016333) 震度:1
発生日:2011/ 4/18 発生場所(37.075167, 140.667500) 震度:1
発生日:2011/12/13 発生場所(37.075167, 140.769833) 震度:2
発生日:2011/ 4/13 発生場所(37.075333, 140.904000) 震度:1
発生日:2011/ 4/12 発生場所(37.075500, 140.650833) 震度:1
発生日:2011/ 8/23 発生場所(37.076000, 140.442833) 震度:1
発生日:2011/ 4/25 発生場所(37.076167, 140.656000) 震度:2
発生日:2011/ 8/24 発生場所(37.076333, 140.442167) 震度:1
発生日:2011/ 3/23 発生場所(37.076333, 140.747500) 震度:2
発生日:2011/ 8/ 7 発生場所(37.076333, 140.805667) 震度:3
発生日:2011/ 9/29 発生場所(37.077000, 140.794333) 震度:2
発生日:2011/ 3/28 発生場所(37.077167, 140.816000) 震度:1
発生日:2011/ 4/12 発生場所(37.077333, 140.610667) 震度:3
発生日:2011/ 4/12 発生場所(37.077833, 140.641333) 震度:2
発生日:2011/ 3/26 発生場所(37.078000, 141.118667) 震度:1
発生日:2011/ 8/ 6 発生場所(37.078500, 140.805667) 震度:1
発生日:2011/ 6/ 3 発生場所(37.078667, 140.807500) 震度:1
発生日:2011/ 9/30 発生場所(37.078667, 140.821000) 震度:1
発生日:2011/ 5/ 6 発生場所(37.078833, 140.572667) 震度:1
発生日:2011/ 4/10 発生場所(37.079000, 140.766667) 震度:1
発生日:2011/ 8/ 9 発生場所(37.079000, 140.805333) 震度:1
発生日:2011/ 3/28 発生場所(37.079167, 140.803167) 震度:1
発生日:2011/ 3/23 発生場所(37.079333, 141.162000) 震度:1
発生日:2011/ 3/23 発生場所(37.079333, 142.417333) 震度:1
発生日:2011/ 4/12 発生場所(37.079500, 140.640667) 震度:1
発生日:2011/ 3/23 発生場所(37.079500, 140.767167) 震度:1
発生日:2011/ 8/16 発生場所(37.079500, 140.805500) 震度:1
発生日:2011/ 8/ 6 発生場所(37.079667, 140.539167) 震度:2
発生日:2011/ 6/ 1 発生場所(37.079833, 140.793000) 震度:1
発生日:2011/ 3/21 発生場所(37.080000, 140.797167) 震度:1
発生日:2011/ 4/17 発生場所(37.080000, 140.810000) 震度:1
発生日:2011/ 4/20 発生場所(37.080333, 141.251667) 震度:1
発生日:2011/ 6/16 発生場所(37.080500, 140.497667) 震度:1
発生日:2011/ 3/27 発生場所(37.080667, 140.765167) 震度:2
発生日:2011/ 5/27 発生場所(37.080667, 141.369000) 震度:1
発生日:2011/ 3/20 発生場所(37.080833, 140.785167) 震度:1
発生日:2011/ 5/ 6 発生場所(37.080833, 140.805833) 震度:1
発生日:2011/ 3/23 発生場所(37.081000, 140.764333) 震度:2
発生日:2011/ 6/ 3 発生場所(37.081167, 141.100333) 震度:1
発生日:2011/ 7/28 発生場所(37.081167, 141.153333) 震度:1
発生日:2011/ 3/26 発生場所(37.081333, 140.768667) 震度:4
発生日:2011/ 3/26 発生場所(37.081333, 141.394167) 震度:1
発生日:2011/ 6/19 発生場所(37.081500, 140.781000) 震度:1
発生日:2011/ 3/17 発生場所(37.081500, 140.781500) 震度:1
発生日:2011/ 9/29 発生場所(37.081500, 140.783333) 震度:1
発生日:2011/ 3/20 発生場所(37.081667, 140.794500) 震度:3
発生日:2011/ 9/ 9 発生場所(37.081667, 142.222167) 震度:1
発生日:2011/11/11 発生場所(37.081833, 140.560000) 震度:1
発生日:2011/ 3/18 発生場所(37.081833, 140.792000) 震度:1
発生日:2011/ 3/28 発生場所(37.081833, 140.809333) 震度:2
発生日:2011/ 3/25 発生場所(37.082000, 140.768000) 震度:3
発生日:2011/10/13 発生場所(37.082167, 140.547500) 震度:3
発生日:2011/ 3/18 発生場所(37.082500, 140.607667) 震度:2
発生日:2011/ 5/18 発生場所(37.082500, 140.699500) 震度:1
発生日:2011/ 3/30 発生場所(37.082500, 140.807500) 震度:3
発生日:2011/ 4/15 発生場所(37.082500, 140.824167) 震度:1
発生日:2011/ 3/12 発生場所(37.082500, 141.885667) 震度:2
発生日:2011/ 3/ 5 発生場所(37.082667, 139.377500) 震度:1
発生日:2011/ 9/28 発生場所(37.082667, 140.552667) 震度:2
発生日:2011/ 4/20 発生場所(37.082667, 140.677000) 震度:1
発生日:2011/ 3/23 発生場所(37.082667, 140.778833) 震度:1
発生日:2011/ 5/ 2 発生場所(37.082667, 141.414500) 震度:2
発生日:2011/ 4/17 発生場所(37.082833, 140.481500) 震度:1
発生日:2011/ 5/ 1 発生場所(37.082833, 140.775667) 震度:1
発生日:2011/10/13 発生場所(37.083000, 140.559167) 震度:1
発生日:2011/ 3/25 発生場所(37.083000, 140.771500) 震度:1
発生日:2011/ 3/23 発生場所(37.083167, 140.768500) 震度:1
発生日:2011/ 3/22 発生場所(37.083167, 140.831833) 震度:2
発生日:2011/ 7/18 発生場所(37.083333, 141.166500) 震度:1
発生日:2011/ 3/28 発生場所(37.083500, 140.766333) 震度:1
発生日:2011/ 7/11 発生場所(37.083500, 140.779000) 震度:1
発生日:2011/ 3/ 3 発生場所(37.083667, 139.303000) 震度:1
発生日:2011/ 9/28 発生場所(37.083667, 140.553500) 震度:1
発生日:2011/ 4/10 発生場所(37.083667, 140.767500) 震度:2
発生日:2011/ 3/14 発生場所(37.083667, 141.056167) 震度:2
発生日:2011/ 3/23 発生場所(37.083833, 140.746167) 震度:1
発生日:2011/ 3/24 発生場所(37.083833, 140.774667) 震度:1
